0|000555|20160930|0.1344|20161026|20161215|20161215|20160825|20161018|-997.15|20141222
0|000557|20160930|-0.0458|20161027|20160504||20170110|||20160420
0|000558|20160930|0.0244|20161028|20160216||20161017|20160624|5.00|
0|000559|20160930|0.2710|20161020|20151019|||20161201|0.05|20141222
0|000560|20160930|0.0526|20161027|20160203||20160902|20160321|-0.72|
0|000561|20160930|0.1183|20161028|20160307|||20160909|-2.00|
0|000563|20160930|0.1134|20161031|20160728|20170118|20161014|||20150119
0|000564|20160930|0.0094|20161029|20160616||20161212|20160722|220.30|
0|000565|20160930|0.1240|20161028|20161221|20161221|20160329|20161017|-0.20|
0|000566|20160930|0.1500|20161027|20160726|20160727|20150618|20161117|-2.92|
0|000567|20160930|0.0107|20161028|20161021|20161104|20151012|||20161104
0|000568|20160930|1.0740|20161027|20150713||20160420|||
0|000570|20160930|0.1000|20161028|20160519|||20160630|-10.33|20160509
0|000571|20160930|0.0794|20161028|20160803|20160803|20161101|||20161212
0|000572|20160930|0.1271|20161029|20161222|20161222||20161226|0.90|
0|000573|20160930|0.0383|20161029|20161216|20161216||20161010|0.01|20170116
0|000576|20160930|-0.1603|20161027|20161216|20161220|20160818|20170109|-150.00|
0|000581|20160930|1.3000|20161027|20150714||20150708|||
0|000582|20160930|0.4080|20161028|20161110|20161110|20160229|||20141222
0|000584|20160930|-0.0658|20161028|20160118||20161010|||20160509
0|000585|20160930|-0.0268|20161027|20170104|20170104|20161221|||20160512
0|000586|20160930|0.0140|20161031|20160118|20170113|20170116|20161101|-49.40|20160509
0|000587|20160930|0.6600|20161028|20150810||20160201|||
0|000589|20160930|0.0090|20161022|20160426||20150708|||
0|000590|20160930|0.0552|20161027|20160405||20150727|||20160328
0|000591|20160930|0.3387|20161019|20160328||20151119|||
0|000592|20160930|0.0110|20161029|20160803|20160803|20160728|20160712|-7260.00|20160801
0|000593|20160930|0.0150|20161029|20160921|20161011|20150708|20160722|0.16|
0|000595|20160930|-0.1480|20161031|20170117|20170118|20161229|20160531|373.13|20161212
0|000596|20160930|1.1600|20161031|20160302|||||
0|000597|20160930|0.0100|20161027|20161121|20161121|20151204|20161118|-306.54|
0|000598|20160930|0.2500|20161025|20151016|||||
0|000599|20160930|0.1200|20161031|20161110|20161110|20151229|20160825|-99.66|
0|000600|20160930|0.9170|20161018|20150710||20150413|20160513|-0.24|
0|000601|20160930|0.4244|20161031|20160203||20150818|20161207|-0.31|
0|000603|20160930|0.2600|20161021|20160705|20160725|20160421|20160928|30.00|20160509
0|000605|20160930|0.1643|20161028|20160909|20161116|20150707|||
0|000606|20160930|0.0281|20161025|20160714||20160225|||20170116
0|000607|20160930|0.1250|20161028|20160318|20161229|20150708|20161213|-2.54|20161228
0|000608|20160930|-0.4500|20161027|20160718|20160907|20160308|20160926|-1.85|
0|000609|20160930|0.4252|20161027|20160607|20161128|20160926|20160301|-298.00|
0|000610|20160930|0.0071|20161027|20160922|20160923|20160411|||
0|000611|20160930|-0.0770|20161026|20160325|20170106|20160805|||20160621
0|000612|20160930|0.0360|20161027|20161102|20161230|20160720|20170104|-1.00|
0|000613|20160930|-0.0046|20161022|20160129|||20160726|-12.53|20160509
0|000615|20160930|-0.1249|20161021|20160909|20160909|20160913|||20160727
0|000616|20160930|-0.0173|20161027|20160523|||20160701|1809.38|
0|000617|20160930|-0.7200|20161029|20170106|20170117|20161209|20160405|-0.16|20170110
0|000619|20160930|0.2528|20161018|20170118|20170118|20160516|20161216|-400.00|
0|000620|20160930|0.0800|20161029|20160217||20150805|20160118|-0.01|
0|000622|20160930|-0.0446|20161027|20160921|20160819|20161028|||20170116
0|000623|20160930|1.4472|20161025|20161124|20161205|20160328|20161121|-0.02|20161205
0|000625|20160930|1.6600|20161027|20160712||20160302|20170109|-0.05|
0|000626|20160930|0.7660|20161029|20161024|20161024|20160407|||
0|000627|20160930|0.2140|20161027|20160217||20160218|20161128|-0.33|
0|000628|20160930|0.0980|20161027|20160624|20160822|20150708|||20160509
0|000629|20160930|-0.1414|20161031|20161111||20160526|20170116|0.18|20160509
0|000630|20160930|0.0100|20161025|20161111|20161111|20150309|20160325|0.05|
0|000631|20160930|0.1200|20161026|20160819|20160927||20160127|-0.01|
0|000632|20160930|0.0031|20161028|20160422||20150708|20160415|-2296.14|
0|000633|20160930|-0.0957|20161031|20170109|20161109|20161010|20161107|-0.35|20170116
0|000635|20160930|0.1360|20161026|20161229|20161230|20170104|20161226|-194.45|
0|000636|20160930|0.1200|20161025|20160304||20160315|20160721|-1066.21|
0|000637|20160930|0.0650|20161027|20160905|20161201||20161114|0.40|20160512
0|000638|20160930|0.0270|20161031|20170118|20170118|20160808|20160920|4.35|20160727
0|000639|20160930|0.2600|20161028|20150922|20161019|20160527|20170111|36.90|
0|000650|20160930|0.2200|20161028|20151023||20150612|||
0|000651|20160930|1.8700|20161031|20161123|20161205|20161129|20170116|13.00|20161205
0|000652|20160930|0.0483|20161031|20160905|20160905||||20160822
0|000655|20160930|-0.2400|20161022|20161122|20160901|20161107|||
0|000656|20160930|0.2144|20161029|20161130|20161130|20160927|20170112|-150.00|
0|000657|20160930|0.0351|20161028|20160728|20160801|20150806|||20160801
0|000659|20160930|-0.0620|20161028|20160504|20170112|20160818|||20170112
0|000661|20160930|2.4800|20161021|20151207||20160419|20160509|0.47|
0|000662|20160930|0.2422|20161031|20160405||20161102|20160704|-0.04|20150423
0|000663|20160930|0.0300|20161031|20161215|20161220|20160218|20170112|0.78|
0|000665|20160930|0.3700|20161028|20160429||20160422|||
0|000666|20160930|0.6000|20161021|20161111||20151116|||
0|000667|20160930|0.1218|20161026|20160714||20160927|20160830|0.12|
0|000668|20160930|-0.2700|20161027|20160321|20160718|20150525|||20160620
0|000669|20160930|0.3587|20161028|20160419||20160118|20161118|-0.01|
0|000670|20160930|0.0204|20161026|20161107||20161108|20160912|-600.00|20161017
0|000671|20160930|0.0900|20161031|20160302||20170106|20161027|-200.16|20150119
0|000672|20160930|0.0600|20161027|20161228|20161230|20161208|20170104|-600.00|20161230
0|000673|20160930|0.1719|20161027|20160923|20170113|20170118|20160607|10.00|
0|000676|20160930|0.2487|20161029|20160920|20160922|20161117|20160923|5.35|
0|000677|20160930|0.0014|20161027|20160704||20160523|20160512|-0.10|20160511
0|000678|20160930|0.0070|20161028|20170104|20161109||20160805|-40.00|20160509
0|000679|20160930|-0.4257|20161029|20161122|20161125|20160519|||20160511
0|000680|20160930|-0.0657|20161029|20161114|20161114||||20150119
0|000681|20160930|0.1757|20161028|20160223|20160805|20160129|||
0|000682|20160930|0.0299|20161027|20160617||20161010|20160721|0.89|
0|000683|20160930|0.0200|20161027|20160405||20150615|20160126|707.88|
0|000685|20160930|0.4900|20161025|20151104||20150709|20161226|132.20|20150119
0|000686|20160930|0.5200|20161025|20160321||20160407|||20150119
0|000687|20160930|0.1603|20161027|20160824|20160824|20150708|20161125|-375.00|20160509
0|000688|20160930|0.1338|20161027|20161122|20161122|20160523|20160421|-300.00|20160728
0|000690|20160930|0.2800|20161028|20160216||20170103|20161125|-0.35|
0|000691|20160930|0.0005|20161028|20161110||20150512|||20170116
0|000692|20160930|-0.0865|20161027|20150714||20150130|||
0|000693|20160930|-0.1670|20161027|20160223||20160301|||
0|000695|20160930|-0.0312|20161028|20170104||20151112|||20160509
0|000697|20160930|-0.0451|20161026|20160321||20161117|20160412|0.60|
0|000698|20160930|0.3080|20161027|20160226||20150709|||
0|000700|20160930|0.2317|20161027|20160302||20150415|20160620|-350.00|
0|000701|20160930|0.0494|20161027|20160318||20150708|20160614|4.00|
0|000702|20160930|-0.0160|20161026|20160516|||20160628|-326.28|20160509
0|000703|20160930|0.3900|20161022|20161111||20151106|20160930|639.28|20160309
0|000705|20160930|0.0826|20161026|20160622|||||
0|000707|20160930|-0.4331|20161031|20161107|20161107|20161220|||
0|000708|20160930|0.4760|20161022|20161207|20161207|20150513|||
0|000709|20160930|0.0879|20161027|20160108||20150630|20160728|9771.34|20150119
0|000710|20160930|-0.0449|20161026|20160226|20170111|20161229|||20170111
0|000711|20160930|-0.1900|20161027|20160809|20160727|20161019|20160906|-80.00|20160302
0|000712|20160930|0.3000|20161029|20161124|20161124|20160412|||20150119
0|000713|20160930|-0.2611|20161029|20160816|||||
0|000715|20160930|0.1120|20161025|20161122|20161125|20150707|20170116|0.02|20161212
0|000716|20160930|0.0950|20161015|20161011|20161011|20170103|20161229|-1.00|
0|000717|20160930|-0.0466|20161027|20161222|20161205|20160201|||20160926
0|000718|20160930|0.2650|20161028|20151130|20161228|20161221|||20160719
0|000719|20160930|0.4500|20161027|20161208|20161208|20160920|||
0|000720|20160930|-0.0505|20161028|20161027|20161027|20160322|||
0|000721|20160930|0.0365|20161027|20161014|20161017|20150708|20161020|-0.42|
0|000722|20160930|0.3000|20161029|20170110|20170116||20160526|330.73|20150312
0|000723|20160930|0.1600|20161027|20170112|20170116|20150708|||
0|000725|20160930|0.0040|20161025|20160216|20170103|20150708|20161216|0.10|
0|000726|20160930|0.6200|20161028|20151130||20150710|||
0|000727|20160930|-0.0088|20161028|20160711|20160823|20161117|20161010|-17000.00|
0|000728|20160930|0.4900|20161025|20160712||20160608|20161103|-2900.00|20150119
0|000729|20160930|0.2190|20161027|20160511|||20170110|-0.20|
0|000731|20160930|-0.1764|20161025|20161214|20161214||20160420|-0.14|
0|000732|20160930|0.9752|20161028|20160302||20160513|20160930|0.10|
0|000733|20160930|0.3500|20161028|20160503||20150708|20160122|0.03|
0|000735|20160930|0.0755|20161022|20160111|||20161214|2770.01|
0|000736|20160930|0.3200|20161031|20161219|20161028|20160725|20161019|-130.00|20160614
0|000737|20160930|-0.1658|20161026|20161228|20161228|20150611|||20160509
0|000738|20160930|0.1387|20161026|20160127|20160830|20150930|20160714|-300.00|
0|000739|20160930|0.1504|20161028|20151023||20150407|20160826|32.00|
0|000750|20160930|0.2300|20161028|20160531||20161215|20160630|-3308.40|20150119
0|000751|20160930|0.0670|20161026|20161111|20161111|20151125|20170111|3.00|
0|000752|20160930|0.0164|20161028|20160602|20160929|20160302|||
0|000753|20160930|0.0180|20161022|20151106||20150807|20160121|252.00|
0|000755|20160930|-0.9200|20161031|20170104|20160929|20160419|20170109|0.01|
0|000756|20160930|0.2000|20161027|20160811|20160811|20150724|||
0|000757|20160930|0.0500|20161026|20161011|20161108|20160328|||20161212
0|000758|20160930|0.1035|20161027|20161111|20161111||||
0|000759|20160930|-0.2600|20161027|20161222|20161222||20160908|0.02|
0|000760|20160930|-0.1300|20161031|20161206|20161206|20151209|20161124|-1200.00|20160613
0|000761|20160930|0.1800|20161028|20160108||20160920|20160513|-0.13|
0|000762|20160930|0.0255|20161026|20160505|||||
0|000766|20160930|0.1470|20161020|20151116|20160729|20160108|20160823|-5.00|20160729
0|000767|20160930|0.0001|20161020|20150729||20151230|20160629|-1917.97|20150119
0|000768|20160930|0.0426|20161025|20160808|20160808|20150812|||
0|000776|20160930|0.8100|20161022|20160321|||20160509|70.00|20150119
0|000777|20160930|0.1231|20161027|20160919|20160919||20160629|-0.20|
0|000778|20160930|0.0623|20161028|20160302||20150615|20160509|0.60|20150119
0|000779|20160930|-0.2600|20161029|20160603||20161219|||20160518
0|000780|20160930|-0.3800|20161028|20170105|20170105|20150708|||20160427
0|000782|20160930|-0.0700|20161027|20170118|20170118|20170103|||
0|000783|20160930|0.3500|20161028|20160321||20150504|20161228|-5529.00|20150119
0|000785|20160930|0.0700|20161027|20160725|20160815||||20160802
0|000786|20160930|0.5530|20161028|20160908|20161010|20160901|||
0|000788|20160930|0.0300|20161027|20161220|20161220|20150525|||20141222
0|000789|20160930|0.2703|20161031|20160302|||||
0|000790|20160930|0.0466|20161018|20160825|20160825|20160510|20161102|85.04|
0|000791|20160930|0.0074|20161029|20170110|20170110||||20160913
0|000792|20160930|0.1401|20161028|20160622||20150708|20160628|-0.30|
0|000793|20160930|0.3408|20161028|20160825|20160825|20151120|||
0|000795|20160930|0.0380|20161028|20160707||20160324|20160708|0.32|20160509
0|000796|20160930|0.2935|20161029|20151019||20151109|20160517|21.42|20160512
0|000797|20160930|0.0300|20161028|20160222||20161114|20160504|274.50|
0|000798|20160930|-0.0988|20161027|20170118|20170118|20150708|20160204|1.00|20160428
0|000799|20160930|0.2016|20161031|20160603|20161026|20150608|||20160420
0|000800|20160930|-0.4398|20161029|20161018|20161018|20150505|||20160606
0|000801|20160930|0.0684|20161031|20161222||20150708|20160608|-1.09|
0|000802|20160930|0.0235|20161022|20160308||20160601|20160330|-8.00|20160329
0|000803|20160930|-0.2700|20161027|20151222||20160623|||20160509
0|000806|20160930|0.0032|20161028|20151120|20160719|20160112|||20170116
